benchmark	first_line	total	correct	wrong_label	parse_fail	multiline	n_cells	pred	match_via
xnli	2.7 hiking trails mai sab se begg	1	0	0	1	0	1		none
xnli	اگر ممکن ہو تو، اپنے آپ کو پہلے ہی	1	0	0	1	0	1		none
xnli	اس کا مقبرہ اس کی دفن و	1	0	0	1	0	1		none
xnli	ڈورا سٹراٹو فولک نا	1	0	0	1	0	1		none
xnli	اس کے علاوہ، گرجا گھر $	1	0	0	1	0	1		none
xnli	اس کے علاوہ، گرجا گحر	1	0	0	1	0	1		none
xnli	اس کے علاوہ، اس چرچ میں پ	1	0	0	1	0	1		none
xnli	1. 1896 میں نیو گ	1	0	0	1	0	1		none
xnli	نمائش اور فرض کے درمیان کوئی تعلق نہیں ہے	1	0	0	1	0	1		none
xnli	اسکوایمش نے اس مقابلہ میں حصہ نہیں	1	0	0	1	0	1		none
xnli	اسکوایمش مشہور ہے بہت لم	1	0	0	1	0	1		none
xnli	(ایونٹ دوبارہ 14-1	1	0	0	1	0	1		none
xnli	سمندر صرف تنگ لائنوں اور فارم	1	0	0	1	0	1		none
xnli	سمندر کی طرف جانے والی گلیاں بہت	1	0	0	1	0	1		none
xnli	مضبوطی کے ساتھ،سبین لوگوں نے	1	0	0	1	0	1		none
xnli	گھوڑوں کی نالیاں تیار	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ یہ پینٹ	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ یہ مجسمہ	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ یہ سڑک	1	0	0	1	0	1		none
xnli	کوڈلی کیرنڈ (کوڈ	1	0	0	1	0	1		none
xnli	کوڈڈی کیریڈ ایک شاند	1	0	0	1	0	1		none
xnli	1. 前提: آزادی کے بعد یہاں	1	0	0	1	0	1		none
xnli	假设是前提的自然延伸。假设中	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ یہ جگہ کہیں زیادہ	1	0	0	1	0	1		none
xnli	اگرچہ یہ اس کی مدد کرتا ہے کہ	1	0	0	1	0	1		none
xnli	Imarat SS guard houses ko chupaty hai	1	0	0	1	0	1		none
xnli	اس کا مطلب ہے کہ اس نے اصل کمپی	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، سنٹر کا	1	0	0	1	0	1		none
xnli	假设是前提的直接结果或推论	1	0	0	1	0	1		none
xnli	-انہیں نئے راکٹ کے حصوں	1	0	0	1	0	1		none
xnli	سی ای او لوگ کس کو کیا معلومات ملتی	1	0	0	1	0	1		none
xnli	2000 کا سال کانگریس اور امر	1	0	0	1	0	1		none
xnli	2000 کا سال GAO کے	1	0	0	1	0	1		none
xnli	اس کے علاوہ GOA کے متاثر کن	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، GOA کو	1	0	0	1	0	1		none
xnli	اس کے علاوہ، اعداد و شمار کی حدود	1	0	0	1	0	1		none
xnli	ایل ایس سی سے مالی مدد کی منصوب	1	0	0	1	0	1		none
xnli	ایل ایس سی نے اس منصوبے کا	1	0	0	1	0	1		none
xnli	چاویز کا کیس مکئ کے	1	0	0	1	0	1		none
xnli	چاویز کا معاملہ چائے کی	1	0	0	1	0	1		none
xnli	اس وقت کی ضرورت ہوتی ہے جو کچھ ما	1	0	0	1	0	1		none
xnli	ہم یہ پیش کرتے ہیں کہ جی پی آر کی	1	0	0	1	0	1		none
xnli	ہم اس بات سے متفق ہیں کہ جی پی	1	0	0	1	0	1		none
xnli	ہم یہ نتیجہ اخذ کرتے ہیں کہ GPRA	1	0	0	1	0	1		none
xnli	فوائد کے تجزیہ میں ایمرجنسی	1	0	0	1	0	1		none
xnli	假设是肯定的，因为它表明该方法	1	0	0	1	0	1		none
xnli	2.0.0.0.0	1	0	0	1	0	1		none
xnli	اس کے مطابق، وفاقی اہل	1	0	0	1	0	1		none
xnli	اس مطالعہ کے لئے پانچ مختلف	1	0	0	1	0	1		none
xnli	24 یہ خصوصیات GMRA احتساب	1	0	0	1	0	1		none
xnli	جائزے کے کاموں کو اوٹ سورس	1	0	0	1	0	1		none
xnli	ډیزایننونه ډ	1	0	0	1	0	1		none
xnli	ایلن برانڈ اور لورن ڈری	1	0	0	1	0	1		none
xnli	4.1.4 GAGAS کے مطابق	1	0	0	1	0	1		none
xnli	4.14 جی اے جی اے ایس	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ بچت اثاث	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ اگر آپ پیسے	1	0	0	1	0	1		none
xnli	سی۔آر تعلقات ہر جگہ مختلف ہوتے	1	0	0	1	0	1		none
xnli	1700 MWe کی یونٹس کو	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ اگر ہم ف	1	0	0	1	0	1		none
xnli	ایڈ دورہ لوگوں کے لئے پینے کے	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، گروپ	1	0	0	1	0	1		none
xnli	اس کی پیش گوئی ہے کہ تحقیقات	1	0	0	1	0	1		none
xnli	ایف اے اے ٹریفک کنٹرول	1	0	0	1	0	1		none
xnli	203 میں، یہ نامزد کیا	1	0	0	1	0	1		none
xnli	یہ ایک پیشنگوئی ہے. یہ پیش	1	0	0	1	0	1		none
xnli	1.6 مئی کو سی آئی	1	0	0	1	0	1		none
xnli	假设是entailment. 假设是	1	0	0	1	0	1		none
xnli	1.0:4.5	1	0	0	1	0	1		none
xnli	تاہم، بجٹ کے رہنمائی میں	1	0	0	1	0	1		none
xnli	تاہم، گنوں کے جرائم،	1	0	0	1	0	1		none
xnli	جو جو جو جو جو جو جو جو جو جو	1	0	0	1	0	1		none
xnli	ہم تسلیم کرتے ہیں کہ نوراڈ کے	1	0	0	1	0	1		none
xnli	ممکن ہے کہ کے ایس ایم نے بنال شب	1	0	0	1	0	1		none
xnli	ہم دن کے 24 گھنٹے ہ	1	0	0	1	0	1		none
xnli	انٹینلنس	1	0	0	1	1	1		none
xnli	اگر ہم اپنی قیمتیں کم رکھے تو،	1	0	0	1	0	1		none
xnli	00 نے ہمیں تقریبا 4	1	0	0	1	0	1		none
xnli	اس کے نتیجے میں، آپ کو اپنے	1	0	0	1	0	1		none
xnli	اس کا مطلب ہے کہ آپ کے تحفے	1	0	0	1	0	1		none
xnli	ہم اس بات سے اتفاق کرتے ہیں کہ ہمیں بہت	1	0	0	1	0	1		none
xnli	1. 1991 میں آپ کی طرف	1	0	0	1	0	1		none
xnli	پیشنگوئی	1	0	0	1	1	1		none
xnli	ہم آپ کے تعاون کی توقع کرتے ہیں اور آپ	1	0	0	1	0	1		none
xnli	روحانی رہنمائی اور دل کی بات چیت	1	0	0	1	0	1		none
xnli	ہم آپ کو یقین دلاتے ہیں کہ آپ ان	1	0	0	1	0	1		none
xnli	ہم آپ کو ان سے بات کرنے پر خوشی	1	0	0	1	0	1		none
xnli	11 دسمبر کو آپ کے لئے	1	0	0	1	0	1		none
xnli	1.1.1.1.1	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ ہمیں 10	1	0	0	1	0	1		none
xnli	1. 前提: مجھے امید ہے کہ	1	0	0	1	0	1		none
xnli	ہم ہر جولائی میں سوسائٹی	1	0	0	1	0	1		none
xnli	آپ کے پاس کوئی اور سوالات ہیں؟ اگر	1	0	0	1	0	1		none
xnli	یہ ایک پیشگی رکنیت کی رسید ہے	1	0	0	1	0	1		none
xnli	یہ ایک پیشگی پیشگی پیشگی پیشگی	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ ہم آپ کی مدد	1	0	0	1	0	1		none
xnli	اگر آپ IU سکول آف میڈیس	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ میں نے آئی	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ اگر امریکی خوات	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ اگر امریکی	1	0	0	1	0	1		none
xnli	پیشنگوئی: اگر آپ نے 100	1	0	0	1	0	1		none
xnli	پیش کیا ہوا ہے۔	1	0	0	1	0	1		none
xnli	یہ ایک انتہائی اہم پیشنگو	1	0	0	1	0	1		none
xnli	نیویارکر کے آدم گوپنک کا	1	0	0	1	0	1		none
xnli	اس کے بارے میں علم تھا	1	0	0	1	1	1		none
xnli	اس کائناتی دلیل کی منطق پر مخ	1	0	0	1	0	1		none
xnli	اسزم کے معاصر مخالفین نے اس	1	0	0	1	0	1		none
xnli	فر کوٹ بننے سے بہتر کیوں ہے	1	0	0	1	0	1		none
xnli	اس کے باوجود، یو اس اے ٹود	1	0	0	1	0	1		none
xnli	جب آپ تیسری پیراگراف تک پہنچ	1	0	0	1	0	1		none
xnli	[نیویارک پولیس کے سیک	1	0	0	1	0	1		none
xnli	تو، میں نے یو- ہول کو کر	1	0	0	1	0	1		none
xnli	تو، میں نے یو-ہول کو ان	1	0	0	1	0	1		none
xnli	تو، میں نے یو ہال سے ان کے	1	0	0	1	0	1		none
xnli	یہ ایک انتہائی پیشنگوئی ہے	1	0	0	1	0	1		none
xnli	مسز ڈالاؤ کے لئے تعریفی پیغام	1	0	0	1	0	1		none
xnli	ډالر هر وخت ارزښ	1	0	0	1	0	1		none
xnli	جو ہمیں فوج کے ساتھ چھوڑ دیتا ہے،	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ اگر ہم زیادہ ج	1	0	0	1	0	1		none
xnli	اس کے علاوہ، جہاں تک ہم جانتے ہیں	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ میں کرسمس	1	0	0	1	0	1		none
xnli	آپ جانتے ہیں کون سمجھ نہیں پائے گا؟	1	0	0	1	0	1		none
xnli	میں واقعی میں سنجیدہ ہوں.	1	0	0	1	0	1		none
xnli	میں سچ میں سنجیدہ ہوں۔	1	0	0	1	0	1		none
xnli	میں لازما اس سوال کا جواب دینے سے	1	0	0	1	0	1		none
xnli	یہ ایک پیشگی شرط ہے کہ میں اپنے لیے	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ وائٹ ہ	1	0	0	1	0	1		none
xnli	ډاکتر ماته په ه	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ لکھنے	1	0	0	1	0	1		none
xnli	یہ ایک انتہائی پیچیدہ سوال ہے جس	1	0	0	1	0	1		none
xnli	یہ ایک ایسا کرنے کے لئے ممکن ہے۔	1	0	0	1	0	1		none
xnli	اگر یہ کتاب بیچنے کے لئے نہیں ہے	1	0	0	1	0	1		none
xnli	کرنسی کے نام کی دیگر اوزان	1	0	0	1	0	1		none
xnli	یہ پیش گوئی کرتا ہے کہ لاطینی	1	0	0	1	0	1		none
xnli	假设是前提的，因为它表明了一个假设	1	0	0	1	0	1		none
xnli	(الف) ہر سی کوڈی میں تبدیل	1	0	0	1	0	1		none
xnli	گرامر اور گلیمر کے درمیان کوئی	1	0	0	1	0	1		none
xnli	مسکرات ریمبل، جو اس سیشن	1	0	0	1	0	1		none
xnli	یہ ایک واضح پیش گوئی ہے، ریڈ	1	0	0	1	0	1		none
xnli	اس نے اسے ایک ہم قافیہ لفظ	1	0	0	1	0	1		none
xnli	پیشکش کے جواب میں، میں پیش کرتا ہوں	1	0	0	1	0	1		none
xnli	جب ایلس نے اعتراض کیا، لیکن یہ ایک	1	0	0	1	0	1		none
xnli	جب ایلس نے انکار کر دیا، تو اس	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ اگر کوئی شخص	1	0	0	1	0	1		none
xnli	تعارفی تبصرہ.	1	0	0	1	0	1		none
xnli	تعارفی.	1	0	0	1	0	1		none
xnli	تعارفی جملے بہت طویل تھے	1	0	0	1	0	1		none
xnli	اس طرح کے گڑھوں کے نام رکھنا	1	0	0	1	0	1		none
xnli	اس طرح، اس کا مطلب ہے کہ اگر کوئی	1	0	0	1	0	1		none
xnli	یہ پیسے کا راستہ ہے - یہ پ	1	0	0	1	0	1		none
xnli	اگر ایسپرانٹو ایک حقیقی زبان بن	1	0	0	1	0	1		none
xnli	اس کے باوجود، کھانی کا علاج عملی	1	0	0	1	0	1		none
xnli	یہ ایک مفروضہ ہے جو ایک ممکنہ	1	0	0	1	0	1		none
xnli	جب میں نے سوئٹزرلینڈ میں	1	0	0	1	0	1		none
xnli	اس کے ساتھ کوئی تعلق نہیں ہے۔	1	0	0	1	0	1		none
xnli	یہ پیش گوئی ہے کہ اگر آپ جنوبی	1	0	0	1	0	1		none
xnli	假设是正确的，因为前提中提到的“	1	0	0	1	0	1		none
xnli	اسکی وجہ اب شدید تکلیفدہ پیشاب	1	0	0	1	0	1		none
xnli	200.000 alfaz	1	0	0	1	0	1		none
xnli	سوراخ والا ڈھول تمام موسیقی میں	1	0	0	1	0	1		none
xnli	Imarat	1	0	0	1	0	1		none
xnli	ستؑاؑیس	1	0	0	1	0	1		none
xnli	وفاقی ملازمین بھی اسی شرائط	1	1	0	0	0	1	entailment	native_substring
xnli	وفاقی ملازمین کے پاس دستیاب	1	0	1	0	0	1	entailment	native_substring
xnli	ضمیمہ	1	0	0	1	0	1		none
xnli	نام تنظیم (اگر قابل اطلاق) ایڈ	1	0	0	1	0	1		none
xnli	توازن	1	0	0	1	0	1		none
xnli	ہم سب کو ایک ہی نمبر دیا گیا تھا	1	0	0	1	0	1		none
xnli	یو2 نے بہت ساری فلمیں حاصل کیں۔	1	0	0	1	0	1		none
xnli	ہم نے اندازہ لگایا کہ وہ جواب	1	0	0	1	0	1		none
xnli	ہم نے کسی کے ساتھ ٹریننگ نہیں	1	0	0	1	0	1		none
xnli	ہم نے برطانویوں کے ساتھ 5	1	0	0	1	0	1		none
xnli	تو، premise اور hypothesis کے درمیان کوئی تعلق نہیں	1	0	0	1	0	1		none
xnli	تو، میں نے رومانہ سے ایک دوسرے	1	0	0	1	0	1		none
xnli	تو، میں سوچتا ہوں کہ میں نے	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ کیوبا کے	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ کیوبا بح	1	0	0	1	0	1		none
xnli	وہ 1 جنوری 1900	1	0	0	1	0	1		none
xnli	وہ 1900 میں پیدا ہوئے تھے کیونکہ وہ	1	0	0	1	0	1		none
xnli	وہ 190 میں پیدا ہوئی تھیں	1	0	0	1	0	1		none
xnli	Contradiction (مخالف)	1	1	0	0	0	1	contradiction	english_substring
xnli	ہم غلطی نہیں کر سکتے تھے	1	0	0	1	1	1		none
xnli	ہم وہاں نہیں جائیں گے۔	1	0	0	1	0	1		none
xnli	ہم اس گھر کو منتقل ہوگئے جسے ہم نے	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ میں لاس	1	0	0	1	0	1		none
xnli	ہم نے لاس ویگاس اور واشنگ	1	0	0	1	0	1		none
xnli	premise اور hypothesis کے درمیان کوئی تضاد نہیں ہے	1	0	0	1	0	1		none
xnli	ہم نے کبھی کسی کو تعینات نہیں کیا	1	0	0	1	0	1		none
xnli	ہم نے 1969 میں اوکیناوا	1	0	0	1	0	1		none
xnli	premise اور hypothesis کے درمیان کوئی واضح موازن	1	0	0	1	0	1		none
xnli	تو اب، یہاں ہے، وہ آج چاہتا	1	0	0	1	0	1		none
xnli	ہم کسی اور وقت چلے گئے تھے۔	1	0	0	1	0	1		none
xnli	ہم اس کے بعد کبھی نہیں منتقل ہوئے۔	1	0	0	1	0	1		none
xnli	ہم وہاں کافی سال رہے	1	0	0	1	1	1		none
xnli	ہم ملارڈ کریک 85 میں	1	0	0	1	0	1		none
xnli	یا تو میرا بوس واقعی خوش تھا یا واقعی پا	1	0	0	1	0	1		none
xnli	نہیں وہ ابھی تک ٹوڑ پر ہیں	1	0	0	1	0	1		none
xnli	یہ ایک غلطی ہے، یہ ثابت نہیں ہوتا	1	0	0	1	0	1		none
xnli	ہم یہ نتیجہ اخذ کرتے ہیں کہ ہمارا	1	0	0	1	0	1		none
xnli	ہم آپ کے ساتھ ہیں، ہم آپ کے ساتھ	1	0	0	1	0	1		none
xnli	ہم زیادہ جارحانہ جواب دہندگان	1	0	0	1	0	1		none
xnli	ہم اصل میں تاریخی ماہر نہیں ہیں،	1	0	0	1	0	1		none
xnli	ہم لوگ میرے والد کے گھر پارٹی پر ج	1	0	0	1	0	1		none
xnli	یہ میچ بچت کی طرح ہے۔	1	0	0	1	0	1		none
xnli	ہم کچھ بھی الگ نہیں کرتے ، سارا ایک	1	0	0	1	0	1		none
xnli	نہیں ، یہ دو متضاد بیان ہیں۔	1	0	0	1	0	1		none
xnli	نہیں، یہ ایک غلطی ہے۔ یہ ایک	1	0	0	1	0	1		none
xnli	یہ دونوں ایک دوسرے سے منسلک ہیں،	1	0	0	1	0	1		none
xnli	یہ ایک انتہائی مشکل سوال ہے،	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ پی جے	1	0	0	1	0	1		none
xnli	یہ ایک انتہائی واضح اور واضح جواب ہے	1	0	0	1	0	1		none
xnli	ہم ان کے ساتھ تنخواہ کے لحاظ سے	1	0	0	1	0	1		none
xnli	یہ دونوں ایک دوسرے کے ساتھ تعلق رکھتے ہیں،	1	0	0	1	0	1		none
xnli	ہم سکینگ نہیں کرتے، ہم بولنگ کا	1	0	0	1	0	1		none
xnli	ہم کراس کنٹری اسکائی کے پ	1	0	0	1	0	1		none
xnli	ہم ملک بھر کے آسمان کے مالک ہیں۔	1	0	0	1	0	1		none
xnli	ہم یہ نتیجہ اخذ کرتے ہیں کہ یہ زمین	1	0	0	1	0	1		none
xnli	ہم مستقبل کی ٹیکنالوجی کے لیے	1	0	0	1	0	1		none
xnli	اگر premise اور hypothesis کے درمیان کوئی تعلق ہے،	1	0	0	1	0	1		none
xnli	یہ ایک غلطی ہے۔	1	0	0	1	0	1		none
xnli	ہم آہنگی نہ ہونا	1	0	0	1	1	1		none
xnli	یہ ایک پیش کش ہے، جو ایک ایسی بات	1	0	0	1	0	1		none
xnli	اسپین گلاس ایک مقناطیس	1	0	0	1	0	1		none
xnli	یہ ایک پیش کش ہے، جو کہ ایک ایسی	1	0	0	1	0	1		none
xnli	یہ ایک واضح نتیجہ ہے، کیونکہ اگر وہ	1	0	0	1	0	1		none
xnli	آپ غلط ہو سکتے ہیں لیکن یہ ممکن ہے کہ	1	0	0	1	0	1		none
xnli	یہ سودا میں نہیں ہے۔	1	0	0	1	0	1		none
xnli	دونوں کے ذریعے.	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ اگر یہ سچ	1	0	0	1	0	1		none
xnli	وہ ٹھیک ہو سکتا ہے، اور وہ غلط	1	0	0	1	0	1		none
xnli	یہ سچ ہے۔	1	0	0	1	0	1		none
xnli	خون کی منتقلی کی کشتی میں چڑھ	1	0	0	1	0	1		none
xnli	اگر آپ کر سکتے ہو تو پہلے سے پہلے پ	1	0	0	1	0	1		none
xnli	اس کے علاوہ، نارون گوتھ	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ اگست کے	1	0	0	1	0	1		none
xnli	یہ 15 اگست کو منگل کو	1	0	0	1	0	1		none
xnli	مورز، الموہاد سے معاونت حاصل	1	0	0	1	0	1		none
xnli	موروں نے المہدوں سے مدد لی	1	0	0	1	0	1		none
xnli	پرمٹ۔	1	0	0	1	0	1		none
xnli	Rejan bilkul saaf hai.	1	0	0	1	0	1		none
xnli	یہ لفظ جواب نہیں ہے کیونکہ یہ لفظ	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ سراکک	1	0	0	1	0	1		none
xnli	کوئی بھی گاڑیوں کے بارے میں  پر	1	0	0	1	0	1		none
xnli	یہ انڈور اسکیٹنگ رنکس	1	0	0	1	0	1		none
xnli	یہ ایک نیا، غیر متوقع نتیجہ ہے	1	0	0	1	0	1		none
xnli	یہ ان کا بنایا ہوا اب تک کا سب سے	1	0	0	1	0	1		none
xnli	-کیریبین میں کبھی قزاقوں	1	0	0	1	0	1		none
xnli	unke pass wahan bandr han.	1	0	0	1	0	1		none
xnli	Hypothesis: ساحل سے دور، خطے	1	0	0	1	0	1		none
xnli	خطے فلیٹ ہے.	1	0	0	1	0	1		none
xnli	یہ طریقہ مختلف طریقوں سے سیکیور	1	0	0	1	0	1		none
xnli	Hypothesis: www.healtheffects	1	0	0	1	0	1		none
xnli	یہ پیش کش اور فرضی کے درمیان ایک واضح	1	0	0	1	0	1		none
xnli	پیشہ ور طبیبوں کے فیڈ ب	1	0	0	1	0	1		none
xnli	ایڈی دورہ لوگوں کے لئے پینے	1	0	0	1	0	1		none
xnli	Hypothesis: ہر کمپیوٹر ایڈ	1	0	0	1	0	1		none
xnli	Hypothesis: کمپیوٹر کی مدد سے	1	0	0	1	0	1		none
xnli	Hypothesis: جون میں آگ کے الارم کے	1	0	0	1	0	1		none
xnli	تنبیہ	1	0	0	1	0	1		none
xnli	انٹیلی جنس اور دہشت گردی	1	0	0	1	0	1		none
xnli	یہ نظام اس وقت تمام آف لائن تھے	1	0	0	1	0	1		none
xnli	یہ ایک تنخواہ فون تھا.	1	0	0	1	0	1		none
xnli	اگر دستیاب ہے تو ادارے کا نام	1	0	0	1	0	1		none
xnli	اگر تنظیم  آپ کے نام  میں  ای	1	0	0	1	0	1		none
xnli	ہم اپنی خواہش پالیں گے۔	1	0	0	1	0	1		none
xnli	ہم نے پہلے ہی ہماری فہرست پر سب	1	0	0	1	0	1		none
xnli	ہم جو کچھ بھی چاہتے ہیں اس کے لئے	1	0	0	1	0	1		none
xnli	یہ ایک پیشنگوئی ہے، جو ایک	1	0	0	1	0	1		none
xnli	.د زده کونکو لپاره  د لا	1	0	0	1	0	1		none
xnli	ہم آپ پر بھروسہ کرتے ہیں اور امید	1	0	0	1	0	1		none
xnli	ہم بچوں کو اچھا ووٹر بننے کی	1	0	0	1	0	1		none
xnli	ہم بچوں کی مدد کرسکتے ہیں	1	0	0	1	0	1		none
xnli	یہ قوم شروع میں 13 کالونیاں	1	0	0	1	0	1		none
xnli	دل اور روح سے مشورہ۔	1	0	0	1	0	1		none
xnli	روحانی رہنمائی اور حوصلہ افز	1	0	0	1	0	1		none
xnli	یہ دونوں الفاظ ایک دوسرے سے مختلف ہیں۔	1	0	0	1	0	1		none
xnli	ہم نے 85 سال سے زائد برس	1	0	0	1	0	1		none
xnli	ہم یہ 85 سال سے زائد عر	1	0	0	1	0	1		none
xnli	ہم نے ایسا کرنا شروع کر دیا.	1	0	0	1	0	1		none
xnli	ہم غلط ہیں۔ premise اور hypothesis کے درمیان کوئی	1	0	0	1	0	1		none
xnli	کرس جوان ایک ایسا شخص ہے جو ہماری ر	1	0	0	1	0	1		none
xnli	اگر آپ کے پاس کوئی اور سوالات ہیں تو	1	0	0	1	0	1		none
xnli	اگر آپ کے پاس کوئی اضافی سوالات ہیں	1	0	0	1	0	1		none
xnli	رکنیت درخواست فارم ہے اور کاروب	1	0	0	1	0	1		none
xnli	یہ رکنیت کی رسید ہے جس کے لئے	1	0	0	1	0	1		none
xnli	رکنیت کی درخواست فارم اور کاروب	1	0	0	1	0	1		none
xnli	توازن، توازن، توازن!	1	0	0	1	0	1		none
xnli	ہم آپ کی مدد کرنے کے لئے تیار ہیں	1	0	0	1	0	1		none
xnli	ہم اس پر غور کریں گے اور جلد ہی	1	0	0	1	0	1		none
xnli	ہم آپ کو یہ جاننا چاہتے ہیں کہ	1	0	0	1	0	1		none
xnli	ہم آزاد ہو جاتے ہیں، براہ کرم	1	0	0	1	0	1		none
xnli	ہم بزرگوں کو روزانہ ایک میل چلنے	1	0	0	1	0	1		none
xnli	ہم دوستوں میں درجہ بندی نہیں کرتے ہیں	1	0	0	1	0	1		none
xnli	براہ مہربانی ابھی عنایت فرم	1	0	0	1	0	1		none
xnli	براہ کرم دعائیہ انداز میں	1	0	0	1	0	1		none
xnli	ہم آپ کی مدد کرنے کے لیے یہاں ہیں۔	1	0	0	1	0	1		none
xnli	ہم ماضی میں تین تاریخی ڈرام	1	0	0	1	0	1		none
xnli	ہم ایسے ڈرامے کو نہ کرنے کی کو	1	0	0	1	0	1		none
xnli	تلمدک میں کوئی مسئلہ نہیں ہے	1	0	0	1	0	1		none
xnli	NEA کا یہ سوال ادب کے بارے میں	1	0	0	1	0	1		none
xnli	تو، میں نے یو- ہول کو ان	1	0	0	1	0	1		none
xnli	تو، میں نے یو- ہول کو ر	1	0	0	1	0	1		none
xnli	یہ ایک پیشنگوئی ہے، جو کہ	1	0	0	1	0	1		none
xnli	برائے مہربانی سمجھیں کہ فدرال	1	0	0	1	0	1		none
xnli	یہ ایک ہی وقت میں پیش کیا گیا ہے،	1	0	0	1	0	1		none
xnli	پیش کردہ سوالات کے جواب میں، میں	1	0	0	1	0	1		none
xnli	پیش کردہ سوالات کے جواب دینے کے لیے	1	0	0	1	0	1		none
xnli	برنسٹن نے اسے ذیادہ تفصل	1	0	0	1	0	1		none
xnli	برنسٹین نے صرف اس کی وضاحت	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ انگریزی	1	0	0	1	0	1		none
xnli	توڑ مت کرو.	1	0	0	1	0	1		none
xnli	توڑ دو	1	0	0	1	0	1		none
xnli	یہ پیش کش ہے.	1	0	0	1	0	1		none
xnli	Hypothesis: Huevos کا مطلب گیند نہیں	1	0	0	1	0	1		none
xnli	پرانے دقیانوسیت کے غماز،	1	0	0	1	0	1		none
xnli	کوئی بھی نہیں جانتا کہ فلویان امفیت	1	0	0	1	0	1		none
xnli	یہ ایک واضح تنازعہ ہے۔ premise	1	0	0	1	0	1		none
xnli	انکارت	1	0	0	1	1	1		none
xnli	ارادہ، حاضرین، اور ردعمل پر	1	0	0	1	0	1		none
xnli	premise اور hypothesis کے درمیان کوئی فرق نہیں ہے۔	1	0	0	1	0	1		none
xnli	یہ ایک نیا سوال ہے جس کا جواب نہیں	1	0	0	1	0	1		none
xnli	یہ ایک پیش گوئی ہے کہ یہ عمارت	1	0	0	1	0	1		none
